,Name,tR,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
275,Isookanin-7-O-glucoside,3.47,12.590507922279206,-1.6958308963707045,12.590507922279206,0.07979160788639494,0.30288889028684535,450.39600000000024,428.22000000000025,450.11621152399994,172,0,0.22893549575241046,-0.5042598675865013,0.5042598675865013,0.22893549575241046,0.96875,1.71875,2.40625,16.707663412571,9.95215106041748,2.4489799447832,-2.3925724348194954,2.4625474590804473,-2.595769360468377,6.0082624420026,-0.27724719576281176,1.6111948713897633,1021.04575664897,23.153971580520235,16.528554853814143,16.528554853814143,15.20561635580521,9.757602219470808,9.757602219470808,7.58606325858123,7.58606325858123,5.488603017113136,5.488603017113136,3.6658324453239506,3.6658324453239506,-3.0900000000000003,13653442.798559703,22.11638575215608,8.448739240446852,3.804381174058875,180.8231081020085,49.95628062528508,30.51983193874151,28.78129227950056,12.039538562619118,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.06636706846161,29.828919765543436,0.0,18.591155079135923,54.750817809356896,5.783244946364939,0.0,0.0,0.0,43.23068029100273,6.606881964512918,41.45873832570204,0.0,28.747559166419524,9.473725907600098,0.0,28.747559166419524,0.0,78.84171095509123,4.736862953800049,0.0,28.446228178140124,30.33183534230805,0.0,0.0,0.0,186.36999999999998,54.915764299157445,40.540228947956756,0.0,35.01605356083966,5.563451491696996,0.0,30.33183534230805,0.0,0.0,0.0,14.210588861400147,16.49934579587444,0.0,12.590507922279206,69.09743401592559,0.47394256460364037,-2.085535266657752,6.545952124640415,-8.635282879276215,-0.6530309440559954,0.0,0.38095238095238093,32,7,11,0,2,2,2,0,2,11,7,11,4,0,1,1,4,-0.3114000000000011,104.5901,0,4,4,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5149642104338011,0.9792890843607365,0.0005238020736151254,0.2024670078109278,0.9327733298833054,1780.7744124523651,8204.096541128054,8795.380697853387,4.5660266656909165,0.21854555767730066
276,Naringenin-7-O-glucoside,4.52,12.587802423412995,-1.6358608495824758,12.587802423412995,0.015624941219728683,0.38502635421539644,434.39700000000016,412.22100000000023,434.12129690399996,166,0,0.22872765861066086,-0.5079666065471226,0.5079666065471226,0.22872765861066086,1.0,1.7096774193548387,2.3870967741935485,16.70585878211342,9.951368309170562,2.4459629066387456,-2.3921102017106777,2.4221927351701305,-2.595737004223059,6.023088980196529,-0.2770806068297493,1.5914330604001783,957.3779650655829,22.283728092517155,16.15869152750381,16.15869152750381,14.778096000876642,9.611345690910454,9.611345690910454,7.455988820731949,7.455988820731949,5.339286010989374,5.339286010989374,3.656523914546571,3.656523914546571,-2.8899999999999997,8740859.577336045,21.34616482652311,8.327546237931331,4.032065256766539,176.02887434981247,44.84975323044438,59.08133076357412,5.783244946364939,6.290026729335213,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.13273413692322,17.696185628620217,12.13273413692322,13.027703587438928,49.6442904145162,5.783244946364939,0.0,0.0,0.0,43.23068029100273,6.606881964512918,47.52510539416365,0.0,22.99804733313562,9.473725907600098,0.0,22.99804733313562,0.0,73.73518356025052,4.736862953800049,0.0,28.446228178140124,36.39820241076966,0.0,0.0,0.0,166.14,49.16625246587355,35.43370155311605,0.0,35.01605356083966,5.563451491696996,6.06636706846161,18.19910120538483,12.13273413692322,0.0,0.0,14.210588861400147,16.685390525622275,0.0,12.587802423412995,58.97778438050835,0.6321535434396193,-0.6571675411875817,8.644716300748046,-8.085131375596086,-0.6188815902809548,0.0,0.38095238095238093,31,6,10,0,2,2,2,0,2,10,6,10,4,0,1,1,4,-0.01700000000000057,102.92530000000001,0,4,4,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633332063585764,0.9898570888781606,0.0005642286990497682,0.14206668714956877,0.899837975596476,1594.8107161367648,10101.391642624987,11225.789438292013,5.136505646984609,0.0866640309347036
277,"Flavone base + 3O, O-HexA-FeruloylHexA",4.76,12.934077122709843,-2.1904500686523747,12.934077122709843,0.004689882898733622,0.07141346687977954,798.6590000000006,764.3870000000001,798.1643434880002,302,0,0.335335398431995,-0.5076781658604216,0.5076781658604216,0.335335398431995,0.7368421052631579,1.368421052631579,2.0,16.763609427196766,9.964744541510203,2.5500179998583414,-2.4504988771758502,2.34426229647785,-2.6609812520131855,5.874733010110714,-0.3504803153116149,1.2666841705960306,2232.9469928482863,41.291435303095405,29.217359476773886,29.217359476773886,27.051860704103706,16.72796565116055,16.72796565116055,12.710974932928181,12.710974932928181,8.922973758737331,8.922973758737331,6.075043911542999,6.075043911542999,-6.259999999999999,2095706409836.7234,40.40434734850372,16.455076713014456,8.462596893360399,318.6453449254527,78.79707521341999,58.3938928258264,47.63370633879677,6.290026729335213,0.0,17.90791586385555,4.794537184071822,14.383611552215466,0.0,0.0,6.06636706846161,48.03767400930054,29.838572803915707,7.109797541277533,93.18068676563547,34.95318032679646,0.0,0.0,0.0,61.411784560656834,7.109797541277533,82.52646985911936,0.0,40.07125807699096,14.90251629950064,0.0,28.747559166419524,0.0,132.3882445193563,33.33106336741566,0.0,5.563451491696996,75.95137891257515,0.0,28.368963373512358,0.0,318.87,90.49800264969683,65.13689528985363,0.0,45.290990599814094,5.563451491696996,24.27512131221871,55.65038712734269,0.0,0.0,0.0,32.838328659853644,38.408020665666406,0.0,49.557679787395585,92.16223217723437,-0.11688556389842009,-5.746353238615425,12.627521286150156,-19.02591955050504,0.0,1.3003711032390106,0.2972972972972973,57,9,20,0,2,2,3,1,4,18,9,20,11,0,2,2,6,0.03720000000000151,186.94419999999982,2,4,4,0,0,0,0,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5618108056559029,0.984256987146176,0.00014977527940790718,0.17674326933134435,0.9071133483681415,6056.495784579065,31084.22850449522,34267.193356171454,6.686171183264294,0.1488098289773357
278,trans-Ferulic acid,4.24,10.226590372260015,-1.0166279289493574,10.226590372260015,0.027754629629629823,0.715320210715463,194.18599999999998,184.10599999999997,194.0579088,74,0,0.3278212028831469,-0.5042543435661512,0.5042543435661512,0.3278212028831469,1.5,2.2142857142857144,2.7857142857142856,16.474076036312105,10.161828548168664,1.9983040455275798,-2.025952349800891,2.2605111699199525,-1.8680751451456672,5.849316837844547,-0.13085928017467957,2.9485073365729093,368.38478965282144,10.55204176387779,7.597675117875772,7.597675117875772,6.6302289553358,3.912427650663229,3.912427650663229,2.602857228341978,2.602857228341978,1.6221391452594531,1.6221391452594531,0.9653977798623686,0.9653977798623686,-1.9700000000000002,1295.218538748942,10.113125519534497,4.3182753757478265,2.5158513680748387,81.06510337884181,14.94991774348146,0.0,11.49902366656781,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,6.06636706846161,23.772205735454097,6.076020106833881,7.109797541277533,19.744454927553285,12.045325394785731,0.0,0.0,0.0,0.0,7.109797541277533,29.838572803915707,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,23.292157618910796,4.794537184071822,0.0,5.563451491696996,24.27512131221871,0.0,6.076020106833881,0.0,66.76,5.969305287951849,9.901064578912528,0.0,5.749511833283905,11.3129633249809,6.076020106833881,19.252184716573026,12.13273413692322,0.0,0.0,9.843390348640755,4.861118669690098,0.0,10.226590372260015,17.635392809901738,0.6546759259259263,-0.6717077664399087,4.5897061602418745,2.4405895691609976,0.0,1.430300925925926,0.1,14,2,4,0,0,0,1,0,1,3,2,4,3,0,0,0,1,1.4986,51.32860000000002,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589632184052787,0.9865480581258482,0.0024925467292062804,0.16347149295249638,0.8380798007874332,336.2343385451028,1723.7941758301586,2056.837754842124,3.2558127840659274,0.016807836956172925
279,Azelaic acid,4.78,10.09976476200367,-0.7587629913076339,10.09976476200367,0.22116126543209846,0.5701815945486013,188.22299999999998,172.09499999999997,188.104858992,76,0,0.30283955653219463,-0.4812303897852169,0.4812303897852169,0.30283955653219463,0.6923076923076923,1.0,1.3076923076923077,16.36805232103226,10.09815493223576,1.9781156412063559,-1.9727211285106632,2.063173547189402,-1.9472308884718041,5.66362239244159,-0.13758331298014956,2.9961049979124525,146.99763683370963,10.104448006685086,7.6606712402334765,7.6606712402334765,6.125897657686229,4.5625686671503685,4.5625686671503685,3.0552440394130747,3.0552440394130747,1.7812843335751838,1.7812843335751838,1.0827815361957358,1.0827815361957358,-1.06,553.7222910566771,11.94,7.581959097553653,10.939999999999998,77.570299647482,10.213054789681411,0.0,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,19.26246486877803,12.841643245852019,12.841643245852019,0.0,19.802129157825057,11.938610575903699,0.0,0.0,0.0,44.94575136048208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.15166536558511,9.589074368143644,0.0,44.94575136048208,0.0,0.0,0.0,0.0,74.6,11.938610575903699,9.589074368143644,0.0,12.841643245852019,12.841643245852019,19.26246486877803,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,20.19952952400734,16.62249176599014,0.0,-1.5175259826152678,0.0,4.528838025951121,0.0,0.0,0.7777777777777778,13,2,4,0,0,0,0,0,0,2,2,4,8,0,0,0,0,1.8863,47.59060000000003,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.6313912375870379,0.9897008327440829,0.0026810544074687536,0.1431511846464045,0.9165219638373706,341.8513109186324,2188.694669886506,2388.043883555934,3.614672556544996,0.1845080319598441
280,Isoleucylaspartate,1.87,11.547352607709751,-1.4489758125472416,11.547352607709751,0.10252503779289546,0.4744817906020451,246.26299999999998,228.11899999999994,246.121571676,98,0,0.32631225483201365,-0.4811614657430926,0.4811614657430926,0.32631225483201365,1.2941176470588236,1.8235294117647058,2.176470588235294,16.375174849714334,9.98786125128714,2.267704720532139,-2.1983393169261944,2.055814541321143,-2.507755186432788,5.88671836102139,-0.1470058103999046,4.499860498753138,305.07138261445647,13.585421958697399,9.842786701523105,9.842786701523105,7.789800117833243,5.296785123544032,5.296785123544032,3.908590149333742,3.908590149333742,2.5530806710624585,2.5530806710624585,1.1549927415930694,1.1549927415930694,-1.63,3083.4289666433588,15.370000000000001,6.8463696075314076,5.2992463504691925,98.9865167425431,21.263510870849927,6.041840829147961,0.0,5.907179729351506,0.0,11.938610575903699,9.589074368143644,4.794537184071822,0.0,0.0,20.268296022307258,5.917906046161393,0.0,12.462662452073971,24.596666341896878,17.845790305255207,0.0,5.316788604006331,11.651573523323577,38.77279930352919,0.0,0.0,0.0,0.0,11.050456081168516,0.0,0.0,0.0,40.14252675323254,14.383611552215466,5.917906046161393,26.689117645233267,0.0,0.0,0.0,0.0,129.72,36.350293586477136,14.383611552215466,0.0,5.917906046161393,6.4208216229260096,0.0,0.0,6.923737199690624,6.923737199690624,5.316788604006331,15.946722266843596,0.0,0.0,32.6706142132779,19.341953026581002,5.598101379440665,-3.4359389697236926,-2.2863416477702203,-0.0004418619299572102,3.6120538601242966,0.0,0.7,17,5,7,0,0,0,0,0,0,4,4,7,7,0,0,0,0,-0.5960999999999992,59.24970000000002,2,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5476149462367826,0.9825256293563909,0.0019020916876703337,0.18612734258519956,0.9537967057227886,501.44622990860705,2569.6265553515354,2694.1029885443654,3.421304241294617,0.2347590579665792
281,Valylvaline,2.15,11.504351851851853,-1.033049886621315,11.504351851851853,0.007771164021164401,0.6115672649088117,216.28099999999998,196.12099999999998,216.1473925,88,0,0.3259662935097872,-0.4797098157955264,0.4797098157955264,0.3259662935097872,1.1333333333333333,1.6,1.8666666666666667,16.36835632351411,10.010429678876077,2.262966278012246,-2.21444234733178,2.0392809212044423,-2.5160969242088544,5.865461080538257,-0.1429796310342643,4.425354612608195,238.82199997182695,12.171208396324303,9.650461522375814,9.650461522375814,6.768632067778066,5.0572815687567845,5.0572815687567845,4.338314200803937,4.338314200803937,2.2514628935582603,2.2514628935582603,1.065795409962564,1.065795409962564,-1.1,1080.0820561510689,13.900000000000002,5.701348272525828,4.290610565213741,90.0307608903033,16.156983476009223,6.041840829147961,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,27.694948798762496,11.835812092322787,0.0,6.041840829147961,14.69560176298435,11.876485017303356,0.0,5.316788604006331,17.56947956948497,39.77863045705841,0.0,0.0,0.0,0.0,11.050456081168516,0.0,0.0,0.0,29.066694070439983,9.589074368143644,11.835812092322787,27.694948798762496,0.0,0.0,0.0,0.0,92.42,23.960166675599275,9.589074368143644,0.0,11.835812092322787,0.0,0.0,0.0,13.847474399381248,13.847474399381248,5.316788604006331,10.84019487200289,0.0,0.0,22.317704081632655,11.290915532879819,5.603619614512472,-1.6131245275888129,-1.5343518518518524,0.0,7.101903817082389,0.0,0.8,15,4,5,0,0,0,0,0,0,3,3,5,5,0,0,0,0,0.19510000000000027,57.21790000000003,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32011020096678305,0.944707290303225,0.0017526630307262503,0.3279148298688827,0.9203749936125986,525.1294615549818,1473.9071880881643,1601.420288813884,2.885058530203692,0.4222881942264318
282,PyroglutamylIsoleucine (isomer of 1005),2.55,11.73694822373394,-1.0444227135298563,11.73694822373394,0.14485685941043114,0.6260071922144337,242.27499999999995,224.13099999999997,242.126657056,96,0,0.3259774947520789,-0.4797096817144069,0.4797096817144069,0.3259774947520789,1.588235294117647,2.235294117647059,2.6470588235294117,16.368413432266454,9.986310702749108,2.315465671639057,-2.2143420931152367,2.106435127809082,-2.5067355129915194,5.923799475322048,-0.14315774374174006,2.5793535645902512,329.43312049624546,12.999635521070495,10.025329618020068,10.025329618020068,7.951596160381717,5.778520127055533,5.778520127055533,4.368803975548216,4.368803975548216,3.0885824517166967,3.0885824517166967,1.747688103614145,1.747688103614145,-1.59,6037.573861210265,13.474892926670993,5.6531199675558765,3.43714784887158,99.76136543780979,15.740104602853368,12.083681658295921,0.0,11.814359458703011,0.0,5.969305287951849,9.589074368143644,4.794537184071822,0.0,0.0,20.268296022307258,12.338727669087403,6.4208216229260096,0.0,19.49013894705617,17.78366474665486,0.0,10.633577208012662,5.917906046161393,45.193620926455196,0.0,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,34.97387379979149,14.383611552215466,5.917906046161393,33.10993926815928,0.0,0.0,0.0,0.0,95.5,23.960166675599275,14.383611552215466,0.0,11.8250857755129,19.26246486877803,0.0,0.0,6.923737199690624,6.923737199690624,10.633577208012662,5.106527394840706,0.0,0.0,33.709612071680525,14.003775825144873,0.0,-1.7688027263374473,-1.487585034013606,1.4076788076341644,3.6353210558914926,0.0,0.7272727272727273,17,3,6,0,1,1,0,0,0,3,3,6,5,0,1,1,1,-0.11950000000000083,60.18620000000003,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4797959068809771,0.9753536846150482,0.0015768146242473998,0.22064720688884562,0.8996071226020371,570.5218031139278,2326.0909798853777,2585.674258733476,3.363656093756137,0.2669184202956238
283,Isoleucylglutamate,1.98,11.656042611489038,-1.2630078420256992,11.656042611489038,0.07044569370958298,0.4776746766594925,260.28999999999996,240.12999999999997,260.13722174000003,104,0,0.32571211453930327,-0.4812292557868968,0.4812292557868968,0.32571211453930327,1.2777777777777777,1.8333333333333333,2.2222222222222223,16.371356085298345,9.986316353466005,2.25498830685414,-2.2035449045743447,2.0627730697024336,-2.5030166902949977,5.867433100388622,-0.14295805763889663,4.4453623760158445,318.55543299050083,14.292528739883947,10.549893482709653,10.549893482709653,8.289800117833243,5.796785123544031,5.796785123544031,4.243141138696622,4.243141138696622,2.82121427296284,2.82121427296284,1.305487991926243,1.305487991926243,-1.63,5190.930766013964,16.37,7.649012061833981,5.6248447272021,105.35145885693971,21.263510870849927,6.041840829147961,0.0,5.907179729351506,0.0,11.938610575903699,9.589074368143644,4.794537184071822,0.0,0.0,20.268296022307258,12.338727669087403,6.4208216229260096,6.041840829147961,24.596666341896878,17.845790305255207,0.0,5.316788604006331,11.651573523323577,45.193620926455196,0.0,0.0,0.0,0.0,11.050456081168516,0.0,0.0,0.0,40.14252675323254,14.383611552215466,5.917906046161393,33.10993926815928,0.0,0.0,0.0,0.0,129.72,29.929471963551123,14.383611552215466,0.0,18.75954929201341,6.4208216229260096,0.0,0.0,6.923737199690624,6.923737199690624,5.316788604006331,15.946722266843596,0.0,0.0,32.88730731761891,19.607550507870222,5.654357678256488,-3.0104327286470145,-2.008903533635678,0.2092256130847402,3.660895145452324,0.0,0.7272727272727273,18,5,7,0,0,0,0,0,0,4,4,7,8,0,0,0,0,-0.2059999999999998,63.86670000000002,2,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5855474097025897,0.9858810097134623,0.001877159407645511,0.16744740871797298,0.9681238570487763,515.7387556462653,2981.8257396073186,3080.004400157125,3.5545854865396858,0.22601853215783815
284,Isoleucylglutamine,1.82,11.68729261148904,-1.2074522864701438,11.68729261148904,0.03806287792894936,0.45197164191592765,259.3059999999999,238.13799999999998,259.153206152,104,0,0.32571091577100897,-0.479717313497268,0.479717313497268,0.32571091577100897,1.3333333333333333,1.8888888888888888,2.2777777777777777,16.3683058608167,9.986107807385574,2.2530096773963444,-2.204314407796838,2.061664445312197,-2.5038781606917255,5.869125122251643,-0.14207090209367035,4.445362376015845,319.41018596277416,14.292528739883947,10.68003015639932,10.68003015639932,8.289800117833245,5.861853460388866,5.861853460388866,4.315715438200366,4.315715438200366,2.8537484413852576,2.8537484413852576,1.3242716028227859,1.3242716028227859,-1.63,5190.930766013964,16.37,7.649012061833981,5.6248447272021,105.89711580175641,21.89065095317141,6.041840829147961,0.0,11.814359458703011,0.0,5.969305287951849,9.589074368143644,4.794537184071822,0.0,0.0,20.268296022307258,12.338727669087403,6.4208216229260096,6.041840829147961,19.49013894705617,17.78366474665486,0.0,5.316788604006331,17.385241000485763,45.193620926455196,0.0,0.0,0.0,0.0,16.784123558330702,0.0,0.0,0.0,34.97387379979149,14.383611552215466,5.917906046161393,33.10993926815928,0.0,0.0,0.0,0.0,135.51000000000002,29.86734640495078,14.383611552215466,0.0,18.75954929201341,6.4208216229260096,0.0,0.0,0.0,13.847474399381248,5.316788604006331,16.573862349165076,0.0,0.0,33.18159586637175,11.220509652935249,10.611045596485713,-2.389369488536155,-1.8976535336356766,0.5764478353069621,3.697424071072159,0.0,0.7272727272727273,18,6,7,0,0,0,0,0,0,4,4,7,8,0,0,0,0,-0.8052999999999979,65.42530000000002,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2750881667186774,0.9315421890189018,0.0008050933890451601,0.36363326316203887,0.757716402250029,941.1534271181632,1961.1170401742988,2588.1939923047557,3.253743110571591,0.22561798951499729
285,Leucylvaline,2.66,11.59837962962963,-1.0276880196523057,11.59837962962963,0.15953703703703748,0.6221927676727632,230.30799999999996,208.13199999999998,230.163042564,94,0,0.325966292290652,-0.4797098157987844,0.4797098157987844,0.325966292290652,1.25,1.75,2.0625,16.36835665366091,10.010797670341507,2.254764710497899,-2.2068216008457826,2.0536502949948083,-2.5036482621466143,5.863746480194365,-0.14286676665635825,4.348588568760845,251.61423003616312,12.878315177510851,10.357568303562362,10.357568303562362,7.251795315372458,5.540444816351178,5.540444816351178,4.804556024691418,4.804556024691418,2.292588486113908,2.292588486113908,1.3887648973771256,1.3887648973771256,-1.1,1662.5373343158806,14.9,6.475459813555053,5.113991769547327,96.39570300469991,16.156983476009223,6.041840829147961,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,27.694948798762496,18.256633715248796,0.0,6.041840829147961,14.69560176298435,11.876485017303356,0.0,5.316788604006331,17.56947956948497,46.199452079984425,0.0,0.0,0.0,0.0,11.050456081168516,0.0,0.0,0.0,29.066694070439983,9.589074368143644,11.835812092322787,34.11577042168851,0.0,0.0,0.0,0.0,92.42,23.960166675599275,9.589074368143644,0.0,5.917906046161393,12.338727669087403,0.0,0.0,13.847474399381248,13.847474399381248,5.316788604006331,10.84019487200289,0.0,0.0,22.464078955656337,11.358224048878812,5.66176776266062,-1.2725231481481478,-1.5080442176870754,0.5518527966742252,7.411310468631897,0.0,0.8181818181818182,16,4,5,0,0,0,0,0,0,3,3,5,6,0,0,0,0,0.5852000000000002,61.83490000000003,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5109058601913044,0.9789337702396432,0.0019537596397711287,0.20417804359038602,0.9226376864827027,472.2370488678864,2133.9400190991028,2312.868908741578,3.2679163491480185,0.21626172353210185
